134	1	4	1	9	0
18	1	7	0	123	0
145	0	2	1	1	0
2	0	3	1	143	0
143	3	1	0	2	0
148	0	1	0	0	0
148	0	1	0	0	0
2	2	1	144	0	0
148	0	0	0	1	0
138	1	5	4	1	0
5	137	2	5	0	0
143	2	1	2	1	0
6	3	121	2	17	0
130	6	3	8	2	0
147	0	2	0	0	0
1	16	1	126	5	0
116	1	22	0	10	0
147	0	0	2	0	0
4	2	2	5	136	0
146	0	0	1	2	0
25	2	116	2	4	0
133	0	5	0	11	0
2	1	0	0	146	0
145	0	2	1	1	0
6	141	1	0	1	0
134	6	5	2	2	0
4	2	142	0	1	0
146	1	0	1	1	0
7	2	17	0	123	0
132	7	0	3	7	0
12	112	3	21	1	0
147	0	2	0	0	0
0	145	1	2	1	0
145	0	1	3	0	0
1	0	2	1	145	0
148	0	0	1	0	0
134	9	4	0	2	0
5	131	1	12	0	0
144	0	3	2	0	0
146	1	1	1	0	0
11	2	0	1	135	0
145	0	1	3	0	0
2	0	0	2	145	0
135	2	3	4	5	0
10	130	1	7	1	0
145	1	0	0	3	0
21	6	118	3	1	0
148	0	0	1	0	0
145	1	1	2	0	0
0	11	133	1	4	0
137	3	3	3	3	0
15	98	1	1	34	0
146	0	0	2	1	0
1	146	1	0	1	0
146	1	1	1	0	0
8	2	5	1	133	0
145	1	2	1	0	0
0	0	0	1	148	0
147	1	1	0	0	0
142	2	3	2	0	0
5	1	135	3	5	0
136	1	0	0	12	0
148	0	1	0	0	0
15	1	5	4	125	0
146	1	2	1	0	0
0	0	4	2	144	0
148	0	0	2	0	0
0	2	3	1	144	0
149	1	0	0	0	0
148	0	0	2	0	0
3	2	0	141	4	0
149	0	1	0	0	0
143	0	0	7	0	0
10	125	0	15	0	0
138	3	3	5	1	0
5	3	141	0	1	0
143	4	0	2	1	0
8	140	2	0	0	0
146	0	1	1	2	0
10	0	2	2	136	0
133	0	4	2	11	0
149	1	0	0	0	0
0	1	2	3	144	0
148	0	0	2	0	0
7	1	140	1	1	0
142	4	3	1	0	0
5	139	1	4	1	0
144	1	1	3	1	0
1	1	1	1	146	0
128	7	3	4	8	0
147	1	1	1	0	0
4	0	142	1	3	0
6	124	4	13	3	0
137	6	3	3	1	0
148	1	0	1	0	0
5	9	131	1	4	0
140	7	1	0	2	0
7	138	5	0	0	0
145	0	2	3	0	0
0	142	2	1	5	0
13	0	2	133	2	0
149	0	0	0	1	0
136	6	5	2	1	0
148	0	1	1	0	0
1	149	0	0	0	0
138	0	4	1	7	0
5	2	60	4	79	0
148	0	2	0	0	0
15	122	4	9	0	0
149	0	0	0	1	0
144	0	2	3	1	0
149	0	0	1	0	0
149	0	0	1	0	0
0	140	2	8	0	0
149	0	1	0	0	0
134	7	0	6	3	0
9	20	3	114	4	0
149	0	1	0	0	0
146	0	1	0	3	0
0	147	0	2	1	0
136	4	7	2	1	0
7	4	131	4	4	0
148	1	0	1	0	0
146	1	0	3	0	0
16	123	2	9	0	0
146	0	2	1	1	0
3	141	0	0	6	0
144	2	2	2	0	0
0	147	2	0	1	0
148	0	1	1	0	0
130	17	0	3	0	0
6	2	141	0	1	0
132	3	2	0	13	0
148	1	1	0	0	0
15	1	0	1	133	0
145	4	1	0	0	0
149	1	0	0	0	0
0	3	1	3	143	0
134	12	4	0	0	0
149	0	1	0	0	0
2	146	1	0	1	0
142	2	0	2	4	0
7	5	126	2	10	0
143	0	1	3	3	0
149	0	0	0	1	0
149	1	0	0	0	0
149	0	0	0	1	0
6	5	2	133	4	0
145	2	1	0	2	0
149	0	0	0	1	0
17	40	2	88	3	0
148	1	1	0	0	0
140	7	1	0	2	0
149	0	0	0	1	0
0	1	0	149	1	0
150	1	0	0	0	0
141	1	6	0	3	0
10	1	136	3	1	0
140	7	2	1	1	0
149	0	2	0	0	0
7	138	4	2	0	0
149	0	2	0	0	0
149	0	1	1	0	0
9	0	4	1	137	0
136	1	2	1	11	0
1	1	147	0	2	0
149	1	0	0	1	0
117	1	8	0	25	0
147	1	1	1	1	0
150	0	0	1	0	0
31	1	86	4	29	0
150	0	0	1	0	0
9	1	1	0	140	0
150	0	0	0	1	0
0	0	3	2	146	0
143	1	1	3	3	0
150	0	1	0	0	0
4	8	2	134	3	0
150	0	0	0	1	0
18	131	2	0	0	0
148	0	1	0	2	0
1	144	5	1	0	0
138	7	3	1	2	0
8	7	0	134	2	0
145	4	0	0	2	0
5	143	1	1	2	0
150	0	1	1	0	0
4	0	0	144	4	0
138	8	3	3	0	0
151	0	0	0	1	0
6	143	1	3	0	0
151	0	1	0	1	0
4	2	2	145	0	0
132	6	3	6	6	0
149	0	3	0	1	0
152	1	0	0	0	0
5	1	2	0	145	0
151	0	0	2	0	0
5	139	0	8	1	0
147	3	1	2	0	0
6	3	3	141	0	0
142	4	5	0	2	0
0	1	0	152	0	0
143	0	5	4	1	0
22	1	125	1	4	0
152	1	0	0	0	0
0	2	148	2	1	0
143	7	0	0	3	0
152	1	0	0	0	0
12	136	4	0	1	0
151	0	1	1	0	0
1	149	0	2	1	0
147	0	2	2	2	0
4	3	3	1	142	0
130	22	0	0	1	0
152	0	0	0	1	0
5	141	0	4	3	0
147	1	1	3	1	0
0	152	0	1	0	0
148	1	0	2	2	0
0	152	1	0	0	0
147	1	3	1	1	0
151	0	2	0	0	0
0	146	1	0	6	0
145	4	1	0	3	0
12	100	24	5	12	0
149	1	0	1	2	0
45	7	89	4	8	0
152	0	0	0	1	0
147	0	0	4	2	0
2	0	144	1	6	0
143	1	1	5	3	0
151	0	0	0	2	0
150	0	0	0	3	0
3	81	16	48	5	0
141	3	1	3	5	0
4	3	0	145	1	0
149	0	1	2	1	0
1	143	1	8	0	0
132	8	2	1	10	0
152	0	0	1	0	0
7	6	6	0	134	0
149	1	3	0	0	0
152	1	0	0	0	0
152	1	0	0	0	0
1	0	0	2	150	0
137	4	2	10	0	0
152	0	1	0	0	0
152	0	1	0	0	0
151	2	0	0	0	0
3	5	0	145	0	0
148	1	0	2	2	0
152	1	0	0	0	0
152	1	0	0	0	0
152	1	0	0	0	0
152	1	0	0	0	0
4	3	122	4	21	0
123	14	5	2	10	0
150	0	1	2	1	0
5	147	1	1	0	0
153	0	0	1	0	0
153	0	1	0	0	0
145	0	2	3	4	0
153	0	0	1	0	0
153	0	0	1	0	0
10	116	1	26	1	0
149	0	2	3	0	0
9	0	2	0	143	0
139	10	0	0	5	0
7	146	0	1	0	0
145	2	5	2	0	0
16	6	129	1	2	0
150	2	0	2	0	0
153	0	0	1	0	0
1	3	146	1	3	0
138	0	3	1	12	0
19	1	0	2	132	0
145	3	2	4	0	0
153	1	0	0	0	0
0	2	1	2	149	0
141	7	3	3	0	0
153	0	0	0	1	0
8	103	2	39	2	0
143	1	1	4	5	0
1	1	0	2	150	0
153	0	1	0	0	0
5	1	0	145	3	0
133	2	3	6	10	0
4	23	3	0	124	0
150	0	1	3	0	0
8	1	1	143	1	0
139	2	7	3	3	0
5	6	126	0	17	0
142	6	0	3	3	0
152	0	0	0	2	0
9	140	1	3	1	0
153	0	1	0	0	0
13	4	0	133	4	0
152	1	1	0	0	0
130	1	3	4	16	0
153	1	0	0	0	0
13	1	0	1	139	0
153	1	0	0	0	0
149	0	1	2	2	0
153	0	0	0	1	0
1	1	4	2	146	0
15	0	135	1	3	0
143	2	6	2	1	0
1	2	2	1	148	0
139	5	2	2	6	0
3	130	1	19	1	0
148	1	3	2	0	0
5	2	1	1	145	0
141	0	6	0	7	0
10	3	139	0	2	0
142	2	1	5	4	0
153	1	0	0	0	0
1	1	0	2	150	0
14	1	135	1	3	0
149	2	0	0	3	0
1	3	137	5	8	0
143	10	0	0	1	0
153	0	1	0	0	0
153	0	1	0	0	0
153	0	1	0	0	0
153	0	1	0	0	0
153	0	1	0	0	0
153	0	1	0	0	0
128	1	12	6	7	0
151	0	2	1	0	0
153	0	1	0	0	0
153	0	1	0	0	0
4	133	10	4	3	0
152	0	2	0	0	0
148	0	2	0	4	0
153	0	1	0	0	0
11	6	1	134	2	0
143	0	2	7	2	0
6	1	139	0	8	0
141	4	5	2	2	0
6	61	0	86	1	0
153	0	1	0	0	0
147	2	2	0	3	0
153	0	1	0	0	0
4	1	1	1	147	0
153	0	1	0	0	0
133	0	5	7	9	0
153	0	0	0	1	0
7	0	0	146	1	0
146	3	4	0	1	0
6	31	2	113	2	0
150	1	3	0	0	0
5	1	0	1	147	0
138	0	2	5	9	0
7	2	0	146	0	0
146	1	0	0	8	0
10	0	22	3	120	0
150	2	3	0	0	0
16	3	129	0	7	0
151	0	0	4	0	0
0	1	153	0	1	0
154	0	0	1	0	0
4	0	4	0	147	0
142	1	3	5	4	0
12	2	137	0	4	0
148	2	0	1	4	0
154	0	0	0	1	0
153	2	0	0	0	0
0	0	154	1	0	0
148	5	0	0	2	0
154	1	0	0	0	0
5	138	0	12	0	0
150	0	1	3	1	0
5	0	2	0	148	0
141	6	2	1	5	0
154	0	0	0	1	0
2	151	1	1	0	0
150	0	2	3	0	0
10	98	0	17	30	0
148	0	2	0	5	0
5	1	1	146	2	0
154	0	0	0	1	0
154	0	0	0	1	0
137	2	5	9	2	0
153	0	0	0	2	0
3	39	103	5	5	0
150	2	0	2	1	0
154	1	0	0	0	0
16	0	47	0	92	0
153	2	0	0	0	0
150	1	2	2	0	0
154	0	1	0	0	0
154	0	1	0	0	0
3	0	0	1	151	0
149	1	1	1	3	0
7	3	133	1	11	0
154	1	0	0	0	0
142	2	3	6	2	0
19	42	1	92	1	0
151	2	1	0	1	0
1	6	2	144	3	0
142	4	9	0	1	0
154	0	0	0	2	0
1	152	0	2	2	0
155	1	0	0	1	0
6	11	1	136	3	0
151	0	4	2	0	0
4	1	1	1	150	0
142	0	1	10	4	0
1	0	2	153	1	0
153	0	2	0	2	0
6	139	1	11	0	0
147	2	6	1	1	0
8	1	143	1	4	0
156	0	0	1	0	0
7	148	1	1	0	0
145	7	3	1	1	0
12	2	120	1	22	0
155	1	0	1	0	0
10	0	1	0	146	0
156	1	0	0	0	0
141	3	2	1	10	0
155	2	0	0	0	0
0	1	0	3	153	0
153	0	0	3	1	0
2	5	15	124	11	0
3	1	131	1	21	0
156	0	0	1	0	0
139	5	12	0	1	0
156	1	0	0	0	0
6	18	2	130	1	0
142	3	1	3	8	0
155	1	0	1	0	0
4	2	0	1	150	0
145	5	5	0	2	0
2	154	1	0	0	0
147	0	0	10	0	0
156	0	0	0	1	0
18	4	1	131	3	0
154	1	1	0	1	0
0	7	2	148	1	0
153	1	2	1	1	0
157	1	0	0	0	0
2	153	0	2	1	0
140	5	1	0	12	0
8	1	0	2	147	0
153	1	1	3	0	0
15	11	98	0	34	0
143	3	1	5	6	0
157	1	0	0	0	0
4	1	1	2	150	0
4	7	1	142	4	0
136	2	0	0	20	0
13	0	2	0	143	0
156	0	0	2	0	0
0	1	18	0	140	0
148	1	6	3	1	0
2	2	148	2	5	0
158	0	0	0	1	0
158	0	0	1	0	0
158	0	0	1	0	0
158	0	0	0	1	0
158	1	0	0	0	0
153	0	0	4	2	0
20	8	121	2	8	0
148	3	2	2	4	0
156	0	0	2	1	0
7	0	1	1	150	0
158	0	1	0	0	0
158	0	1	0	0	0
153	1	3	1	1	0
158	0	0	0	1	0
8	14	1	133	3	0
136	2	4	3	14	0
158	1	0	0	0	0
17	2	0	1	139	0
158	0	1	0	0	0
158	0	1	0	0	0
154	1	0	4	0	0
158	0	1	0	0	0
1	0	0	1	157	0
155	1	0	1	2	0
6	1	149	2	1	0
158	0	0	0	1	0
158	0	0	1	0	0
157	0	0	0	2	0
136	12	7	2	2	0
2	154	1	0	2	0
139	0	2	1	17	0
156	1	0	2	0	0
4	0	1	2	152	0
140	6	7	5	1	0
156	2	1	0	0	0
158	1	0	0	0	0
8	1	1	147	2	0
157	2	0	0	0	0
130	3	10	15	1	0
155	1	0	1	2	0
158	0	0	1	0	0
158	0	0	1	0	0
9	1	145	0	4	0
158	1	0	0	0	0
155	3	0	1	0	0
156	1	0	1	1	0
3	1	2	3	150	0
147	3	0	5	4	0
6	2	142	1	8	0
146	4	0	8	1	0
158	0	1	0	0	0
158	0	0	0	1	0
158	0	1	0	0	0
3	146	1	4	5	0
158	0	1	0	0	0
158	0	0	0	1	0
152	0	4	2	1	0
158	1	0	0	0	0
22	6	1	124	7	0
159	1	0	0	0	0
145	4	7	3	1	0
1	2	2	153	2	0
158	1	0	1	0	0
4	0	15	4	137	0
159	0	1	0	0	0
137	11	2	4	6	0
158	0	0	1	1	0
8	150	1	0	1	0
159	1	0	0	0	0
150	0	3	6	1	0
158	1	0	0	1	0
12	0	143	1	4	0
141	13	1	1	4	0
157	1	0	0	2	0
159	0	0	1	0	0
15	139	3	3	0	0
159	0	1	0	0	0
147	1	0	9	3	0
2	2	152	0	4	0
148	7	0	3	2	0
13	142	2	1	2	0
157	0	2	1	0	0
1	154	3	1	1	0
157	0	0	0	3	0
8	8	123	1	20	0
152	2	3	1	2	0
5	17	1	136	1	0
147	1	1	0	11	0
156	1	1	0	2	0
159	0	0	1	0	0
9	0	7	2	142	0
156	2	1	1	0	0
20	3	134	0	3	0
150	0	2	0	8	0
3	2	0	3	152	0
156	0	1	2	1	0
11	143	2	2	2	0
150	6	0	3	1	0
0	158	0	1	1	0
155	2	2	1	0	0
4	1	3	0	152	0
136	15	1	3	5	0
14	138	0	5	3	0
155	0	3	0	2	0
158	0	1	0	1	0
0	155	5	0	0	0
141	3	5	3	8	0
159	1	0	0	0	0
17	3	103	4	33	0
147	8	0	2	3	0
1	157	0	1	1	0
155	0	1	2	2	0
22	2	130	3	3	0
159	0	1	0	0	0
148	5	3	1	3	0
158	1	0	1	0	0
0	2	154	0	4	0
150	2	1	5	2	0
2	157	0	1	0	0
142	5	3	6	4	0
3	0	2	1	154	0
155	0	1	3	1	0
4	5	147	1	3	0
158	1	0	1	0	0
5	1	5	1	148	0
140	11	2	2	5	0
7	147	3	2	1	0
155	2	0	0	3	0
159	0	0	0	1	0
7	1	148	2	2	0
151	3	0	1	5	0
0	1	2	3	154	0
158	1	0	1	0	0
31	3	123	0	3	0
153	0	2	4	1	0
159	1	0	0	0	0
1	1	157	0	1	0
155	1	0	2	2	0
18	1	3	0	138	0
157	0	1	2	0	0
38	2	1	2	117	0
159	0	0	1	0	0
11	6	139	3	1	0
147	2	1	1	9	0
24	2	1	0	133	0
155	0	0	4	1	0
0	2	2	2	155	0
156	1	3	1	0	0
160	1	0	0	0	0
0	2	1	2	156	0
158	2	0	1	0	0
6	147	4	4	0	0
146	4	2	3	6	0
160	0	1	0	0	0
6	3	0	1	151	0
160	0	1	0	0	0
147	10	0	1	3	0
19	135	2	1	4	0
152	1	1	4	3	0
1	151	1	6	2	0
158	0	0	0	3	0
0	157	0	3	1	0
159	0	1	0	1	0
3	1	0	152	5	0
160	0	0	0	1	0
152	7	0	0	2	0
10	95	0	53	3	0
150	0	2	1	8	0
160	0	1	0	0	0
160	1	0	0	0	0
5	1	0	0	155	0
159	1	0	0	1	0
160	1	0	0	0	0
4	3	1	151	2	0
147	3	1	3	7	0
158	0	0	2	1	0
3	0	0	2	156	0
158	2	1	0	0	0
27	0	2	132	0	0
158	0	2	0	1	0
159	2	0	0	0	0
0	4	1	155	1	0
142	4	5	9	1	0
0	17	0	140	4	0
153	0	0	1	7	0
160	0	0	0	1	0
4	0	1	5	151	0
154	3	4	0	0	0
12	1	144	1	3	0
160	0	1	0	0	0
8	147	1	3	2	0
149	4	0	2	6	0
4	1	1	1	154	0
160	0	1	0	0	0
153	4	1	2	1	0
160	0	0	0	1	0
36	4	119	0	2	0
156	0	3	1	1	0
160	1	0	0	0	0
141	3	10	4	3	0
1	1	159	0	0	0
154	1	1	4	1	0
159	0	0	0	2	0
3	3	152	0	3	0
160	0	0	0	1	0
144	12	4	0	1	0
158	1	0	1	1	0
6	152	0	2	1	0
150	1	3	6	1	0
160	0	0	1	0	0
12	98	0	49	2	0
158	0	0	3	0	0
4	156	1	0	0	0
160	0	1	0	0	0
150	2	4	1	4	0
0	155	3	0	3	0
7	4	0	149	1	0
147	1	1	3	9	0
3	0	1	0	157	0
148	8	2	2	1	0
160	0	0	1	0	0
15	137	5	3	1	0
156	0	1	3	1	0
1	153	1	4	2	0
155	0	0	2	4	0
7	2	3	0	149	0
160	0	1	0	0	0
9	1	0	146	5	0
149	2	1	2	7	0
160	0	0	1	0	0
6	1	16	0	138	0
151	0	9	0	1	0
7	4	146	0	4	0
148	2	0	1	10	0
1	3	3	5	149	0
156	0	3	2	0	0
10	1	44	1	105	0
141	12	4	1	2	0
16	137	4	0	3	0
158	0	1	0	1	0
159	0	0	0	1	0
0	151	3	4	2	0
152	0	3	3	2	0
159	0	0	0	1	0
2	144	1	13	0	0
145	1	2	2	10	0
6	0	0	0	154	0
159	1	0	0	0	0
9	4	145	1	1	0
159	0	0	0	1	0
143	11	5	0	1	0
5	153	1	1	0	0
145	1	4	2	8	0
159	1	0	0	0	0
159	1	0	0	0	0
4	3	0	1	152	0
152	1	3	2	2	0
157	0	0	3	0	0
5	149	1	4	1	0
144	6	1	8	1	0
5	41	5	105	4	0
152	1	2	4	1	0
159	0	0	1	0	0
1	152	3	2	2	0
155	0	1	3	1	0
0	156	1	0	3	0
159	0	0	0	1	0
26	32	1	95	6	0
146	8	2	3	1	0
18	136	2	0	4	0
159	0	0	1	0	0
0	146	4	2	8	0
158	0	0	2	0	0
14	5	119	5	17	0
153	0	0	0	7	0
132	4	0	1	23	0
159	1	0	0	0	0
159	0	0	1	0	0
26	1	9	2	122	0
158	1	0	1	0	0
0	4	3	2	151	0
156	2	1	1	0	0
0	1	2	0	157	0
154	0	4	2	0	0
1	0	2	0	157	0
0	0	3	1	156	0
159	0	0	1	0	0
8	6	140	3	3	0
153	0	4	2	1	0
4	2	2	0	152	0
0	1	0	0	159	0
159	0	1	0	0	0
155	0	4	1	0	0
0	0	3	0	157	0
158	0	0	2	0	0
24	1	2	6	127	0
157	0	0	3	0	0
141	1	1	4	13	0
2	0	2	154	2	0
156	3	0	0	1	0
10	1	98	0	51	0
146	1	3	0	10	0
159	1	0	0	0	0
1	0	5	0	155	0
151	3	1	6	0	0
160	0	1	0	0	0
160	1	0	0	0	0
23	8	3	123	5	0
158	1	1	0	2	0
1	6	1	154	0	0
156	4	2	0	0	0
161	1	0	0	0	0
5	1	1	1	154	0
150	8	2	2	0	0
160	1	1	0	0	0
5	152	1	3	1	0
157	2	1	2	0	0
6	0	2	4	150	0
161	1	0	0	0	0
148	0	1	8	5	0
161	0	1	0	0	0
8	1	1	149	3	0
144	3	5	3	7	0
161	0	1	0	0	0
3	2	1	0	157	0
161	1	1	0	0	0
23	2	0	135	3	0
152	4	1	5	1	0
21	142	0	0	1	0
163	0	0	1	0	0
0	160	3	0	1	0
159	0	1	2	2	0
2	135	1	23	3	0
128	11	2	23	0	0
163	0	1	0	0	0
163	0	1	0	0	0
6	2	153	1	2	0
150	2	1	2	9	0
8	1	3	0	152	0
157	6	1	0	0	0
5	155	1	1	2	0
163	0	0	0	1	0
140	6	8	8	2	0
161	1	0	0	2	0
21	1	1	138	3	0
158	1	2	1	2	0
163	0	0	0	1	0
4	0	3	155	2	0
150	4	1	1	8	0
6	6	12	0	140	0
153	0	4	5	2	0
25	5	2	128	4	0
160	1	3	0	0	0
1	0	3	158	2	0
163	0	1	0	0	0
155	4	1	0	4	0
2	1	3	0	158	0
144	11	2	5	2	0
163	0	0	0	1	0
4	156	0	2	2	0
160	1	1	2	0	0
24	4	0	4	132	0
151	7	1	3	2	0
18	127	3	13	3	0
163	0	0	0	1	0
163	0	0	0	1	0
163	0	0	0	1	0
163	0	1	0	0	0
163	0	0	0	1	0
148	0	6	7	3	0
2	142	2	1	17	0
142	2	2	2	16	0
162	0	0	0	2	0
0	161	1	0	2	0
149	0	4	1	10	0
163	0	1	0	0	0
18	5	17	1	123	0
161	3	0	0	0	0
0	2	1	0	161	0
163	0	0	1	0	0
163	0	0	1	0	0
158	2	4	0	0	0
163	0	1	0	0	0
4	3	2	4	151	0
157	2	3	1	1	0
163	0	0	1	0	0
8	151	3	1	1	0
162	0	1	1	0	0
148	3	0	12	1	0
3	1	2	157	1	0
160	1	1	0	2	0
163	0	0	1	0	0
163	0	0	1	0	0
163	0	0	1	0	0
4	4	151	2	3	0
162	0	0	1	1	0
18	142	1	2	1	0
143	17	1	2	1	0
2	159	1	2	0	0
152	0	4	5	3	0
7	1	151	1	4	0
154	3	5	2	0	0
18	136	0	7	3	0
157	1	1	3	2	0
0	163	1	0	0	0
148	5	1	1	9	0
161	1	1	1	0	0
5	2	2	1	154	0
160	2	1	0	1	0
9	46	0	108	1	0
148	5	3	2	6	0
6	0	2	2	154	0
148	10	0	4	2	0
163	0	0	1	0	0
12	148	0	3	1	0
160	0	1	3	0	0
1	161	0	1	1	0
154	1	3	1	5	0
13	0	2	0	149	0
161	0	1	2	0	0
0	1	0	4	159	0
157	0	2	5	0	0
9	152	1	1	1	0
150	5	0	7	2	0
163	1	0	0	0	0
8	3	2	151	0	0
162	0	0	0	2	0
13	3	148	0	0	0
145	9	8	2	0	0
163	0	0	0	1	0
3	157	1	2	1	0
146	2	2	3	11	0
161	0	1	1	1	0
2	1	1	1	159	0
148	8	1	2	5	0
2	162	0	0	0	0
163	0	0	1	0	0
148	0	6	4	6	0
7	127	2	27	1	0
154	1	1	1	7	0
3	1	1	2	157	0
161	0	0	2	1	0
7	2	141	2	12	0
148	12	1	2	1	0
162	0	0	2	0	0
4	149	5	1	5	0
152	0	1	10	1	0
6	11	4	140	3	0
162	0	0	0	2	0
163	0	0	1	0	0
7	1	153	0	3	0
159	0	5	0	0	0
1	160	1	0	2	0
139	8	2	3	12	0
163	0	1	0	0	0
6	2	0	2	154	0
148	10	0	4	2	0
163	0	1	0	0	0
6	155	1	1	1	0
156	1	6	1	0	0
22	0	140	0	2	0
162	1	0	0	0	0
158	1	0	3	1	0
1	1	157	2	2	0
162	0	0	0	1	0
2	159	0	1	1	0
153	4	3	1	1	0
9	50	7	3	93	0
159	1	1	0	1	0
18	0	0	141	3	0
146	3	4	8	1	0
160	2	0	0	0	0
2	1	2	157	0	0
161	0	1	0	0	0
153	3	5	0	1	0
8	142	5	3	4	0
145	6	2	8	1	0
160	1	1	0	0	0
3	1	1	155	2	0
